(0.001703,0.231453)
(-0.567339,0.224376)
(0.238971,-0.038956)
(-0.915165,1.444409)
(1.842241,-1.205028)
(-1.017753,-1.197914)
(0.327331,-1.289956)
(-1.254639,-0.079237)
(0.369054,-0.650977)
(-0.303026,0.783137)
(0.858957,0.990181)
(0.146155,-1.626821)
(0.113059,-0.178421)
(-1.156037,-1.248015)
(-0.138555,-1.206669)
(-0.078783,-0.274511)
(-0.153958,-0.277699)
(0.793939,-1.671352)
(-0.241946,0.471013)
(0.523241,1.264678)
(0.765237,-0.574664)
(-0.050995,0.209708)
(-0.521445,1.335366)
(1.946646,-0.648207)
(1.625923,0.282998)
(-1.680741,0.793080)
(-0.686057,-0.950721)
(-0.224731,-1.197616)
(0.044473,0.533811)
(0.648065,-0.599035)
(-0.340697,-0.958792)
(-0.530385,-0.235653)
(-0.104779,0.969544)
(-0.361196,-1.476741)
(-1.010758,0.258692)
(-1.365576,0.466402)
(-0.372655,2.076395)
(-1.196832,1.702199)
(-1.029777,-0.373498)
(0.377917,0.210988)
(1.920812,0.671063)
(0.704888,1.010345)
(-1.411413,-1.725244)
(0.076555,1.378076)
(-0.673953,-1.060699)
(0.614151,-0.497608)
(-1.341941,0.427029)
(1.172711,1.034725)
(0.059780,0.730664)
(-0.114614,-0.366930)
(1.072967,1.488895)
(-0.739514,1.582703)
(1.395486,0.113785)
(0.811991,-0.155942)
(-1.033630,0.149914)
(-0.540890,-0.094195)
(-0.149453,1.424579)
(0.151350,0.419281)
(0.218182,0.120199)
(-0.145749,0.564894)
(-0.079110,-0.390781)
(-1.141076,-1.821336)
(-2.251750,1.528801)
(-1.374442,0.907976)
(-1.224681,-0.531029)
(1.018882,1.011062)
(-0.430430,1.261345)
(0.068680,0.590050)
(-0.061662,1.154895)
(-1.181345,1.772306)
(-1.246939,-0.520670)
(0.302219,-0.653883)
(1.597412,-0.760429)
(-0.881732,-1.055101)
(-1.216439,-1.099938)
(1.523135,-0.191945)
(-1.127251,0.060673)
(-0.113573,0.366622)
(-1.082997,0.435064)
(0.815122,1.459585)
(-0.499395,1.270582)
(-0.402352,1.700690)
(1.566848,0.146672)
(0.242825,0.044857)
(-1.185842,-1.732508)
(0.364250,0.576032)
(-0.426037,0.516661)
(-0.699546,0.486043)
(-0.381904,-1.165223)
(-0.418931,0.263985)
(0.382161,-1.137604)
(1.388054,0.269219)
(0.308051,1.494093)
(1.098591,-0.058934)
(0.891813,-1.302797)
(-0.463068,-1.100785)
(-0.579274,1.954006)
(-0.727968,-0.099292)
(-0.322673,0.736900)
(0.620325,0.188870)
(0.485870,1.693960)
(-0.310001,-0.954753)
(-0.495228,-0.457172)
(1.164970,-0.091902)
(0.820741,1.504032)
(-0.245994,0.091094)
(1.224178,1.275306)
(-0.269968,-1.442728)
(1.252140,-0.141939)
(0.926098,0.792060)
(-1.698264,-1.659933)
(0.111714,-1.151857)
(0.629382,-0.758634)
(0.443154,0.432013)
(-0.386166,0.882782)
(1.385628,0.484579)
(0.457872,-1.025904)
(0.191212,-0.196490)
(-0.116812,0.081879)
(-3.208472,0.028229)
(0.362979,-1.334476)
(-0.363947,-1.540115)
(-0.745199,0.091854)
(1.304900,0.491637)
(1.165620,-1.522398)
(0.022799,-1.234021)
(-0.343320,0.946855)
(-0.369236,0.638957)
(-1.625119,1.406324)
(0.812416,-0.110023)
(0.835372,1.077204)
(-1.719621,-0.885139)
(-2.320734,-0.847585)
(-1.088672,0.385132)
(0.840783,-1.336270)
(1.981613,-0.206027)
(0.512539,0.407298)
(-0.865990,0.038354)
(0.782043,0.244772)
(-1.938143,0.241616)
(0.760475,-0.172436)
(-0.468481,-0.129699)
(-0.477061,-1.161304)
(-0.187434,0.449775)
(-0.873918,-0.479639)
(2.117584,-0.106385)
(-1.693873,0.233376)
(0.340685,-0.721423)
(2.493606,-0.040726)
(0.150927,-2.182317)
(0.875287,0.869834)
(-1.521981,1.164801)
(-0.818358,-0.304773)
(-0.503473,1.234603)
(-0.033295,0.088013)
(0.005271,-0.205724)
(-0.191799,0.619004)
(-0.773318,0.443368)
(-1.386720,0.353200)
(-0.305619,-1.061765)
(0.990999,0.335575)
(-0.902167,-0.490122)
(0.518595,2.184971)
(-1.287111,0.045647)
(0.330216,-0.464538)
(0.578655,-1.523691)
(-0.729554,-0.152028)
(1.845396,0.325035)
(0.536786,-0.023893)
(1.346552,0.949358)
(-1.655423,-0.017114)
(1.407601,0.271499)
(0.443286,-1.482734)
(1.813003,-0.688299)
(1.943910,0.614980)
(0.567721,-0.672001)
(0.165298,-1.374297)
(-1.211354,0.760181)
(1.798827,-0.070581)
(0.604400,-0.418901)
(0.030112,0.248459)
(-0.198937,-0.772209)
(-0.074142,-1.507776)
(1.388721,-0.033634)
(-2.349066,0.241922)
(-0.441581,-0.207941)
(-1.413844,0.873137)
(0.921628,0.151887)
(0.215997,-1.210976)
(0.621574,-1.548638)
(1.306707,-1.114489)
(1.783982,-0.559036)
(-1.315398,1.084363)
(0.872142,0.740331)
(0.907327,-3.272668)
(-0.588376,0.434069)
(-1.502896,0.302060)
(-0.162743,0.406704)
(1.530535,0.080232)
(-0.976548,-1.094872)
(-1.165164,-1.680826)
(-1.161551,-0.301350)
(-2.605197,-1.160540)
(-0.040857,0.992538)
(0.491938,2.000581)
(-1.292280,0.018798)
(-0.385004,0.525650)
(0.606417,0.914866)
(1.075814,-1.554643)
(-1.558625,0.408213)
(-2.227382,0.938898)
(0.381762,-0.029232)
(-0.448211,1.308335)
(2.294776,0.405429)
(-1.677469,0.889139)
(0.916200,-0.761622)
(0.548547,-0.356685)
(0.125640,0.237544)
(-0.659120,-1.107738)
(-0.896123,0.068062)
(0.983016,-0.768032)
(-1.333644,-0.686415)
(1.044703,0.052913)
(0.516621,0.117627)
(-0.500443,-1.430140)
(-0.526352,1.771116)
(-0.713922,-1.530800)
(1.653456,-1.172614)
(-0.552390,-1.333425)
(-2.408981,-0.577121)
(0.142909,-0.936801)
(0.627799,-0.954597)
(-0.333903,0.700663)
(0.468080,0.583986)
(-2.690942,0.887771)
(-1.517860,1.003010)
(0.591623,0.252113)
(-1.589889,-0.264803)
(0.797120,-0.961877)
(-1.167427,-0.741046)
(1.304541,-0.087700)
(0.212376,-1.343189)
(2.066742,-0.490691)
(-0.083165,1.424963)
(-0.529451,-0.960151)
(1.021550,0.260596)
(-0.187130,1.196810)
(0.209810,-1.530016)
(-0.169819,-0.841573)
(-0.456506,-1.048356)
(-1.846103,-1.140524)
(-0.626346,-0.146225)
(-0.663571,-0.051389)
(-0.421571,-0.188078)
(-0.647253,0.124456)
(-0.890290,0.268821)
(-1.592909,0.784409)
(0.758765,1.464910)
(0.664391,-0.881999)
(0.585861,1.694946)
(-0.514047,-0.132329)
(0.183273,-1.237699)
(-0.259804,-0.768777)
(1.969994,1.796379)
(0.969165,0.606054)
(0.015016,-0.037344)
(1.401260,1.920613)
(0.025865,0.820781)
(-1.223785,-0.836767)
(-1.897366,0.894254)
(-1.538751,0.635202)
(-1.548133,-0.853375)
(0.049151,-0.814214)
(-0.188312,-0.954705)
(0.742763,0.750496)
(0.616242,-1.633226)
(-0.118682,-0.307808)
(-0.586154,-2.204217)
(0.654240,-0.989690)
(0.479181,-0.140240)
(-1.985693,-0.006454)
(-0.505375,-0.773754)
(-1.203654,0.459265)
(-1.257709,2.006098)
(0.429877,0.422584)
(0.141255,-0.543391)
(0.179232,2.527082)
(0.308769,0.925299)
(-1.277445,0.081381)
(-0.806024,-0.764821)
(0.160710,-0.271834)
(0.294243,1.898363)
(0.089456,0.535504)
(1.624572,0.341585)
(0.538248,0.270698)
(-0.169169,-0.798855)
(-1.243547,0.495546)
(-0.762631,0.090000)
(-1.211008,0.219746)
(-0.645379,-0.187302)
(2.353782,-0.908415)
(0.849207,-1.689509)
(-0.214182,2.082544)
(0.846983,-0.553149)
(0.846938,-0.765005)
(0.616470,0.382914)
(1.438859,-0.369596)
(0.804786,-0.191940)
(-1.586337,-1.790835)
(-0.793927,0.176170)
(0.840989,-0.594370)
(-2.045153,-0.601560)
(1.090061,-0.169910)
(1.632585,-0.913349)
(-0.967267,0.622377)
(1.121371,0.412586)
(-1.759386,-1.554524)
(-0.092036,-0.066229)
(0.763896,0.587574)
(-0.862253,-2.370674)
(-1.381532,-0.517792)
(0.312840,-2.020298)
(1.037937,-0.155915)
(1.913695,0.975358)
(0.404767,1.200604)
(0.779081,0.573406)
(1.833666,-1.096262)
(0.358249,1.457391)
(-1.490077,-0.085120)
(0.846528,-1.963948)
(-0.782258,-0.680854)
(2.107871,-0.160504)
(0.769086,1.638632)
(1.467412,-0.471111)
(-0.594249,1.689542)
(-0.113205,-1.954576)
(-0.426176,1.862262)
(-0.893208,0.147080)
(-1.647732,-0.007888)
(0.974747,-0.280327)
(-0.820590,-0.569359)
(-0.462385,1.504311)
(-1.519580,1.190733)
(-1.467445,-0.095061)
(-0.387650,-1.113357)
(-0.615160,0.599180)
(0.326032,3.230983)
(0.142061,0.065475)
(0.555935,0.862773)
(0.566436,-1.527791)
(-1.902363,-0.230682)
(1.021855,0.719993)
(-0.365312,1.288775)
(-0.131874,-0.650056)
(-1.661413,0.887105)
(0.419605,-0.189422)
(0.070074,-0.801352)
(0.197802,0.093108)
(-0.213923,1.093126)
(-0.801641,-1.524861)
(-1.533773,1.187007)
(0.118770,-1.508360)
(-1.549209,0.962244)
(0.408212,-0.345216)
(1.486392,0.156070)
(-0.070419,-1.564319)
(-0.718899,0.170434)
(0.336583,0.771867)
(-1.687913,-0.733404)
(1.307747,-1.020819)
(-0.631526,-0.071391)
(-0.582972,-1.362242)
(-0.757608,-1.444363)
(-0.409231,-1.793362)
(0.663352,-0.195948)
(-1.209007,0.160653)
(-0.697352,1.088471)
(0.836915,-0.565432)
(0.522613,0.144472)
(0.149247,0.589977)
(-0.523743,-1.028392)
(-0.107009,1.059940)
(-0.177451,-0.975112)
(-0.688482,-0.875198)
(-1.178566,-0.160077)
(0.689707,2.256806)
(-1.012501,-0.831659)
(-0.037913,0.292202)
(-1.298294,1.166707)
(-0.004687,0.986175)
(0.050656,-0.723240)
(0.032348,0.113223)
(0.221504,1.353577)
(1.670004,-1.858653)
(-2.205313,1.065069)
(-0.046575,-2.199855)
(0.835263,0.396270)
(0.135094,-0.279551)
(1.010412,0.263763)
(-0.901179,0.134913)
(0.508890,-0.786209)
(1.856865,-0.549935)
(-0.131904,0.299945)
(0.935936,-1.907021)
(-1.251655,-1.327380)
(-1.319493,1.081158)
(-0.506735,-2.341944)
(-0.049415,-0.924763)
(-2.933291,0.287914)
(1.880782,-1.719367)
(0.924502,-2.115726)
(0.018417,0.265163)
(-0.944346,-0.157157)
(-0.510743,-0.953968)
(-1.350219,0.653303)
(1.992051,-1.133355)
(-0.644737,-0.696547)
(-1.833177,-0.879887)
(-0.958799,-0.976876)
(2.111726,-1.208679)
(-1.350507,0.740890)
(1.881801,-1.168648)
(-1.496609,-0.470569)
(-2.118302,-1.280813)
(1.340059,-0.441906)
(0.300565,0.856712)
(-0.025890,-1.359920)
(0.460561,-0.796099)
(0.373238,-1.399399)
(1.270392,-1.737170)
(0.716318,1.280717)
(0.845771,1.383174)
(0.739942,0.142824)
(0.575298,-0.421855)
(-1.019902,0.321261)
(1.409293,-0.270284)
(-1.264141,-1.002117)
(-2.028732,0.317319)
(-0.169086,-1.897068)
(-1.607834,-1.230564)
(0.125335,-0.401435)
(0.936106,0.344940)
(-1.723296,0.394468)
(-0.886416,-0.569405)
(0.286033,-0.698172)
(-1.025606,0.346448)
(0.209004,0.339930)
(-0.786000,0.436254)
(-0.596429,-0.246804)
(0.274491,0.494224)
(0.155240,-0.229589)
(-1.009650,-0.624065)
(-1.668743,-1.987772)
(-1.071555,0.850006)
(0.442874,-0.065242)
(1.118568,-0.425845)
(-0.400202,-1.123643)
(0.432691,0.674937)
(1.345702,-0.187867)
(-1.939616,-0.610361)
(1.280277,-0.803224)
(-0.504632,-1.036102)
(-1.659003,0.643079)
(1.905311,-0.045441)
(-1.332596,0.119418)
(1.573773,-0.165121)
(-0.010056,1.181354)
(-0.911658,1.687678)
(-0.877209,-0.852477)
(-1.525343,-0.303868)
(-1.025995,1.098857)
(-0.790628,-0.017003)
(-2.838578,0.559985)
(1.505749,-0.188724)
(0.275741,-1.109557)
(-1.349895,-0.293560)
(0.571086,0.667594)
(0.847474,0.151066)
(0.322475,-0.368819)
(-0.996136,0.618239)
(-1.659070,-1.752575)
(-2.166824,-0.333027)
(-0.200269,-0.582538)
(0.089734,-1.587208)
(-0.936287,0.967007)
(0.541814,0.199478)
(-0.035440,-0.160918)
(0.160080,0.897299)
(-1.005728,-1.431432)
(-0.497738,0.823328)
(1.180265,0.211507)
(0.394393,0.191016)
(0.499203,-0.038162)
(-0.637932,-0.908237)
(-1.586676,0.020895)
(-0.623119,-0.558388)
(-0.368604,0.925114)
(0.212237,0.961358)
(1.105362,0.381840)
(2.412366,0.261834)
(0.764491,-1.545563)
(-1.235399,0.255305)
(0.452474,-0.519883)
(-0.689741,0.470546)
(-0.924278,1.045739)
(-0.848471,0.488786)
(0.015157,2.463344)
(-1.526606,-0.374043)
(1.401278,-0.290385)
(-2.168229,-0.865251)
(-0.858926,0.816379)
(-0.071495,-0.424548)
(0.101348,1.044997)
(0.819157,0.453604)
(-0.610167,0.905835)
(-2.037474,-0.300047)
(-0.480225,0.200804)
(1.853246,0.033587)
(0.827684,1.891018)
(-0.919048,0.149489)
(0.378498,-1.875097)
(-1.104855,-1.071527)
(-1.242331,-0.969254)
(-1.972022,0.131654)
(-0.072860,0.309491)
(-0.054351,-0.153433)
(0.599616,0.201379)
(0.876723,-1.548190)
(-1.318636,-0.150918)
(1.074212,0.480720)
(1.654975,-0.145489)
(0.578221,-0.747661)
(0.173957,1.324818)
(-0.179484,-1.018743)
(-0.856570,-0.001901)
(-0.492448,1.451075)
(0.212581,-1.406024)
(-0.657476,1.115632)
(-0.146802,0.455306)
(0.203328,0.223919)
(0.456232,-0.029508)
(0.132199,0.599638)
(1.320130,-1.697553)
(-0.089655,0.999773)
(0.570821,-0.740391)
(0.716640,0.911230)
(-1.621665,2.230747)
(-1.958638,-0.135727)
(-0.206286,0.070703)
(0.741008,-0.051398)
(-0.469322,-1.579442)
(-1.648006,-1.075499)
(0.319964,-2.059900)
(-1.234078,-0.844349)
(-1.139442,0.766540)
(0.858627,0.384233)
(0.859522,0.238016)
(0.804843,-0.492564)
(-1.779763,0.308116)
(0.970666,-0.343740)
(-1.071587,0.367230)
(2.080794,-1.804992)
(-0.037952,-2.260877)
(0.925206,0.649679)
(-1.291050,-0.142980)
(-0.674700,-0.076395)
(-1.306201,0.897041)
(0.604014,-0.697410)
(-0.607591,-0.011383)
(-1.992424,1.316748)
(-1.411719,0.914309)
(-1.255317,0.754664)
(-0.785340,2.181977)
(0.493961,-0.478695)
(-0.461074,-0.339017)
(0.736333,-1.063035)
(-0.025789,-0.035006)
(0.317369,0.936670)
(0.179943,-1.703216)
(0.304013,-0.349790)
(2.327441,-0.263194)
(0.066193,-1.088831)
(0.337714,2.378396)
(-1.953544,-0.413700)
(-0.784690,0.132255)
(-0.732485,0.479523)
(1.636478,1.974376)
(-0.937688,0.660729)
(-1.280409,0.458255)
(-0.063782,1.197887)
(2.015885,-0.100756)
(-0.262870,0.194064)
(-0.686110,-1.943100)
(-0.598725,0.263547)
(-0.058904,-1.050479)
(1.132935,-0.523323)
(-0.263035,-0.171618)
(0.087812,-0.242893)
(0.205606,0.502433)
(-0.918969,0.962461)
(0.133216,-2.021941)
(-1.502581,-0.410439)
(-0.652849,1.362491)
(1.203422,0.577363)
(0.050578,0.469397)
(2.223841,0.817589)
(3.486573,0.095701)
(-0.264991,-0.097154)
(-2.061931,-0.047747)
(-0.068086,-0.767822)
(-0.224313,1.534550)
(-1.532997,0.262404)
(-1.497761,0.364165)
(-0.777866,0.491878)
(0.106358,0.093747)
(0.437881,-0.377714)
(0.488950,0.142168)
(1.264282,-2.231857)
(-1.069241,1.133968)
(-2.363735,-0.568350)
(-1.982715,-1.887624)
(-0.439052,0.530055)
(1.739864,0.856404)
(1.917653,0.743705)
(0.499222,-0.225077)
(0.285259,-0.253727)
(0.101548,-0.365018)
(-0.843430,0.114087)
(-1.285340,0.295786)
(0.226688,0.663284)
(0.173540,0.028173)
(1.667365,-1.291112)
(-0.826350,0.828103)
(-0.512354,1.078418)
(-0.601398,0.545315)
(0.144983,-0.924833)
(0.240916,-1.985299)
(-0.843313,-2.157459)
(0.080568,1.605941)
(-0.525142,0.272709)
(-0.610001,-1.309002)
(-0.451316,1.095284)
(-1.476435,0.672282)
(0.229834,1.118420)
(1.435051,-0.857220)
(-0.498668,1.091014)
(0.967041,0.046757)
(0.242292,-0.021877)
(-1.160649,-0.141714)
(0.553653,-1.514077)
(-1.178244,1.470172)
(0.017987,0.361202)
(0.174331,0.919326)
(1.159412,0.675580)
(2.453444,-1.516698)
(1.009460,0.360472)
(1.141763,0.046902)
(-0.534795,0.949169)
(-0.551116,1.384027)
(-1.261231,-0.891565)
(-0.076813,0.179142)
(-0.611689,2.639638)
(-0.583558,-1.437389)
(-0.106349,-0.482585)
(0.285115,-0.709092)
(-1.417749,-2.057213)
(-0.582598,-0.154262)
(-0.130570,1.011086)
(-2.525959,-2.309906)
(-0.861074,0.412196)
(1.619499,0.118204)
(1.760730,-0.354752)
(-0.600270,0.576312)
(-1.504924,0.307587)
(0.079079,-0.753092)
(2.507899,-0.081071)
(0.209989,0.084690)
(-1.524547,-0.968449)
(-0.235313,-0.343935)
(-0.261517,0.119884)
(-0.495869,0.036588)
(-0.713149,-0.367560)
(-2.304208,-0.121495)
(0.062187,1.170684)
(-0.714107,-0.401546)
(-0.205210,1.462981)
(1.886764,-0.540497)
(1.852918,0.480710)
(-0.570877,-0.941244)
(0.817208,0.242799)
(-0.383489,1.639331)
(-0.543523,0.078946)
(-0.883737,-0.139246)
(-0.453502,-0.136407)
(-0.410894,0.123294)
(1.199515,0.377667)
(0.849719,-0.075723)
(-0.738132,-0.752859)
(1.600335,-0.528203)
(-1.361758,-1.391763)
(-2.049822,0.315129)
(0.064361,0.088723)
(-1.930113,-0.249316)
(0.474292,1.219041)
(0.291271,-0.617637)
(0.371783,-1.513596)
(-0.725361,-0.897355)
(0.817858,-1.672135)
(-1.851973,1.013426)
(-0.585142,2.267791)
(-1.034477,0.226169)
(-0.543274,-0.836112)
(0.970555,0.405839)
(-1.545786,0.101628)
(0.012095,1.164707)
(-0.026268,0.067376)
(1.063179,-1.392660)
(0.186638,0.727750)
(0.703666,0.419915)
(0.328706,-1.566967)
(0.951837,-0.845404)
(1.535706,0.649729)
(-0.304163,-1.636514)
(0.800085,-0.253218)
(0.031772,-1.887972)
(0.081059,2.000701)
(1.982016,-2.375798)
(-0.431954,-1.178691)
(-1.999479,-0.231332)
(0.285590,0.659323)
(-0.194861,-0.151145)
(0.200816,0.567238)
(-0.658254,-2.048306)
(-2.455755,0.461959)
(-0.535210,-0.136406)
(-0.431497,0.671228)
(0.424318,-0.212822)
(-2.203747,0.860403)
(0.728724,0.850449)
(-1.027835,0.204612)
(0.497913,-2.602551)
(0.493040,-0.414672)
(-0.839777,-0.505019)
(0.665324,-0.303052)
(-0.212882,2.416341)
(-0.540562,1.357278)
(-1.394398,0.085286)
(-0.183187,0.653190)
(-2.292451,0.895764)
(1.045904,0.816769)
(1.645265,-1.810840)
(-1.089646,0.880906)
(2.067037,0.681876)
(-0.795054,-0.242626)
(-0.362373,-0.117630)
(-1.752123,1.139189)
(-1.292862,0.181616)
(-2.503426,-0.832256)
(-0.314756,1.873998)
(2.003675,-1.259730)
(0.968530,0.527292)
(1.355516,-0.469333)
(1.482099,-0.048293)
(-0.281787,0.884343)
(-0.639612,0.390723)
(-0.202644,-1.046879)
(-0.754315,-0.238628)
(-1.128495,-0.065813)
(0.303098,-0.603669)
(-0.216216,-1.008455)
(0.890945,-0.593403)
(-1.366407,0.157701)
(-1.479593,0.263101)
(-0.006176,-0.574719)
(1.091543,0.019297)
(0.569299,0.745092)
(-1.286860,2.797038)
(1.251017,0.020237)
(0.608573,-0.389749)
(-0.376704,0.609111)
(0.533700,-0.226497)
(-0.356260,-0.017235)
(-0.840441,0.895019)
(1.218831,-0.393916)
(-0.301374,0.803616)
(0.465035,-0.712174)
(1.975794,-0.085208)
(0.025640,2.541757)
(0.677657,1.506787)
(1.317911,0.134265)
(-1.058890,0.149001)
(0.337868,-1.117723)
(-1.346882,-0.317688)
(0.518923,-0.561575)
(0.106125,-1.447633)
(-0.167855,-1.469788)
(1.202591,-1.132466)
(1.038319,-1.401310)
(-0.743323,-0.915537)
(-0.783793,-1.003046)
(-0.135887,0.262052)
(0.348621,0.174376)
(-1.972062,0.027807)
(0.130826,-1.694428)
(0.067358,1.112770)
(-0.974603,0.920310)
(-0.161462,0.818002)
(0.748172,-1.411798)
(-0.906261,0.537207)
(-0.257844,-0.726830)
(-0.947835,-0.138196)
(-0.973759,-0.482089)
(0.874019,1.417627)
(-2.212638,-0.990058)
(0.738997,1.101833)
(0.990349,-1.335107)
(-0.233719,-0.059499)
(-1.559219,0.598186)
(0.012909,1.839674)
(-0.760714,-0.858004)
(-1.161636,1.823023)
(1.766232,1.203026)
(-1.010269,0.408707)
(-1.105328,0.902903)
(1.571416,-0.970097)
(-1.643892,-0.491279)
(-0.714982,-0.595828)
(1.129015,-0.536119)
(-0.882690,1.058460)
(0.253302,0.454978)
(-0.375654,1.204726)
(-2.507108,-1.148643)
(0.081131,-1.163038)
(0.329466,-0.093786)
(-1.129223,-1.455552)
(0.997903,0.498512)
(-0.277539,-1.634584)
(1.674185,-0.263643)
(0.798944,0.465076)
(1.204796,-0.351989)
(0.425214,-0.156334)
(-0.713247,0.141346)
(-0.962635,-0.664042)
(-1.050600,1.082208)
(-0.590908,-0.399122)
(-1.004917,1.696259)
(0.359845,-0.514296)
(1.720769,-1.746038)
(0.815031,-0.004657)
(0.430712,0.514004)
(0.341716,1.551598)
(-0.641624,0.249173)
(-0.920356,-0.197781)
(-0.000682,-0.246765)
(1.172016,-1.216262)
(1.605427,0.229326)
(-0.351436,0.043947)
(-0.516963,-1.148558)
(0.275614,-0.231168)
(0.136976,0.787274)
(-0.268002,-0.321971)
(1.036373,-0.882060)
(1.809881,0.317807)
(-1.435828,-0.208288)
(1.163334,0.886752)
(-0.871767,-1.986579)
(-1.339237,2.091128)
(-1.602363,-0.441557)
(2.169298,0.025908)
(-0.117989,-0.992903)
(-0.231940,0.654956)
(0.566749,0.836045)
(0.153058,0.534645)
(-0.473767,-0.561860)
(0.807445,0.877616)
(0.776396,0.513565)
(-0.519589,0.612433)
(-0.986175,-1.492407)
(0.103571,1.565896)
(1.498877,-0.301751)
(0.999573,-1.007334)
(0.305540,0.941725)
(0.560322,0.083022)
(0.096454,-1.505533)
(0.060572,0.471769)
(-0.908888,0.187085)
(0.514421,0.727728)
(0.617034,-1.235009)
(0.134977,1.014046)
(1.433393,0.566528)
(1.486011,-0.152289)
(0.034440,0.475878)
(-1.545820,0.585669)
(0.407231,-1.506330)
(0.956420,1.049085)
(-1.657906,0.746602)
(1.695733,0.000313)
(-0.569453,0.027235)
(0.673854,0.183505)
(0.502416,-2.145844)
(-0.001740,0.077926)
(0.108277,-0.260293)
(0.476699,0.427533)
(0.276936,0.179599)
(0.394687,0.257886)
(-0.328292,0.396510)
(0.812160,-0.275075)
(1.564880,1.526370)
(-1.385095,0.293890)
(-1.561692,0.866502)
(2.293410,1.498627)
(-1.578580,0.532573)
(0.283159,-0.760921)
(1.710448,-0.275721)
(1.282349,-0.179004)
(-0.769998,0.681466)
(-0.296334,-0.068975)
(-1.672298,-0.350538)
(-0.785191,0.852615)
(-0.563675,0.242681)
(-1.928974,0.599500)
(-0.098068,0.695183)
(-0.053509,-1.693257)
(0.075320,1.042047)
(0.129771,-0.658341)
(-0.116543,-0.221899)
(0.969663,-0.205043)
(-0.893592,2.716913)
(-0.999108,-0.876238)
(-0.488159,0.965522)
(0.967842,-0.719230)
(0.360394,-1.339185)
(0.410425,-0.665879)
(-0.144201,1.000449)
(0.765099,0.163641)
(1.187716,-1.052132)
(-0.322773,-1.460038)
(-0.506164,1.783123)
(1.674864,-1.912883)
(-1.712159,-0.184599)
(-0.594790,-0.952136)
(1.969002,1.132284)
(-0.576526,-1.563448)
(0.442456,-0.084919)
(-0.575793,-1.927969)
(-0.568715,-0.272798)
(0.213842,-0.474577)
(-0.263877,2.846334)
(0.169883,-0.525290)
(0.868917,-0.387839)
(-1.241290,0.411488)
(-0.024734,1.200833)
(-0.679587,0.300451)
(0.267177,-0.226685)
(-1.001231,0.316858)
(0.656281,-0.245587)
(-1.457440,-1.794402)
(-0.154935,0.477196)
(0.470347,-1.017075)
(0.462963,-0.487559)
(-0.836056,0.063829)
(0.597517,0.867572)
(-0.471900,-0.615758)
(-1.414742,-0.048420)
(0.808690,0.934995)
(1.006281,-0.790972)
(1.023845,-0.842723)
(-0.514376,0.352288)
(-0.697939,-0.604452)
(1.011091,0.185346)
(-0.317847,-1.559175)
(1.761550,1.053815)
(0.540914,1.562425)
(-0.431499,0.531744)
(0.552144,-0.789218)
(-0.153638,1.538692)
(-0.555640,-0.713650)
(0.407974,-0.286998)
(-0.634382,0.727875)
(-0.940147,-0.479320)
(-0.271453,-0.081337)
(-0.386997,0.718200)
(0.496233,-0.626661)
(0.526233,0.425150)
(-0.760086,-0.468490)
(-1.581603,-1.397925)
(-0.328917,-1.281265)
(-0.989084,-0.293177)
(0.268242,-0.326229)
(0.884644,-2.556241)
(-0.711973,0.942141)
(0.831826,0.913381)
(0.912462,-0.522511)
(0.256484,1.373533)
(0.182040,0.710129)
(0.682746,-0.817396)
(0.762182,-0.820225)
(-0.566231,0.809074)
(-1.609862,-1.348065)
(-0.702266,0.268035)
(2.001141,-0.693029)
(0.430941,-0.753805)
(-1.168330,-1.198059)
(0.021593,0.192485)
(-0.174847,-0.058761)
(1.996205,1.693444)
(0.625861,-0.739829)
(0.862425,0.293392)
(0.685277,-0.783831)
(1.182649,-1.206238)
(1.234575,-1.076025)
(0.523798,-1.581347)
(1.550317,0.814733)
(-2.593125,3.409197)
(-0.428179,0.440575)
(0.274144,-0.241693)
(1.526504,0.603989)
(0.010382,-0.047289)
(0.157180,-0.992326)
(-0.501051,-0.197676)
(-1.164009,-2.040067)
(0.082967,-0.332265)
(0.320193,-0.069309)
(-0.186090,-0.024432)
(0.581620,-1.655373)
(0.506472,0.635560)
(-0.513912,-1.584513)
(0.575237,-1.084616)
(-0.729564,0.776419)
(1.944416,-0.355456)
(-1.677213,-1.470183)
(0.346312,-1.385384)
(-0.831429,-1.068658)
(-0.786326,-1.322634)
(0.209608,1.752627)
(-0.404567,0.422441)
(-0.635309,-0.621548)
(2.323914,-2.417900)
(0.799804,1.811262)
(0.951428,0.986087)
(-0.810376,0.778176)
(-0.055787,0.978826)
(-0.358997,0.157466)
(0.042032,0.403284)
(0.704603,1.241266)
(-0.388276,0.077744)
(-1.159181,1.015580)
(0.947931,-0.498928)
(0.955229,1.448131)
(-0.623339,-0.281006)
(1.687857,-0.715305)
(-0.466075,0.929051)
(-0.178191,0.511985)
(-0.533283,0.471464)
(0.147688,0.809232)
(-1.077693,0.523043)
(-0.576904,-2.798371)
(-0.805177,0.456246)
(0.820695,-1.320382)
(-0.780117,0.031170)
(-1.790508,-0.239701)
(0.816418,-0.020129)
(-0.603700,-0.652583)
(-1.014059,0.349702)
(0.193989,0.225536)
(0.576410,-0.586491)
(-0.617359,-0.705371)
(0.832371,-1.306867)
(-1.874915,0.130628)
(1.917820,-0.316667)
(1.048001,-1.704075)
(0.898094,-0.880365)
(0.163300,-2.677009)
(0.731518,0.218552)
